base_name,strain,gene,allele,zenodo_id,timestamp,amplitude_ratio,amplitude_ratio_forward,amplitude_ratio_backward
trp-4 (sy695) on food R_2010_04_23__11_21_08___8___5,TQ296,trp-4,sy695,1016669,2010-04-23 11:21,0.67843,0.738396,0.722385
trp-4 (sy695) on food R_2010_04_29__12_08_01___2___5,TQ296,trp-4,sy695,1016743,2010-04-29 12:08,0.685998,0.747097,0.700554
trp-4 (sy695) on food R_2010_04_29__12_09_37___8___5,TQ296,trp-4,sy695,1011539,2010-04-29 12:09,0.74391,0.761247,0.732629
trp-4 (sy695) on food R_2010_04_29__12_10_01___7___5,TQ296,trp-4,sy695,1011864,2010-04-29 12:10,0.758464,0.76015,0.740393
trp-4 (sy695) off food R_2010_04_27__15_14_38___2___8,TQ296,trp-4,sy695,1033149,2010-04-27 15:14,0.717381,0.677497,0.697408
trp-4 (sy695) off food R_2010_04_27__15_16_23___4___9,TQ296,trp-4,sy695,1033275,2010-04-27 15:16,0.777348,0.777348,None
trp-4 (sy695) off food R_2010_04_27__15_54_07___7___9,TQ296,trp-4,sy695,1033225,2010-04-27 15:54,0.683765,0.67789,0.677648
trp-4 (sy695) off food R_2010_04_27__15_13_35___1___10,TQ296,trp-4,sy695,1033133,2010-04-27 15:13,0.772499,0.781199,0.718028
pdr-1 on food R_2012_08_29__12_09_53___6___1,VC1024,pdr-1,gk448,1028942,2012-08-29 12:09,0.699629,0.677544,0.688956
pdr-1 on food  L_2012_08_29__13_16_21___8___3,VC1024,pdr-1,gk448,1033789,2012-08-29 13:16,0.706659,0.622616,0.644261
pdr-1 on food  L_2012_08_29__13_16_21___8___3,VC1024,pdr-1,gk448,128485,2012-08-29 13:16,0.706659,0.622616,0.644261
pdr-1(gk448) on food L_2012_08_30__14_43_45__8,VC1024,pdr-1,gk448,128521,2012-08-30 14:43,0.713434,0.697487,0.70748
pdr-1(gk448) on food L_2012_08_30__14_43_45__8,VC1024,pdr-1,gk448,1028499,2012-08-30 14:43,0.713434,0.697487,0.70748
pdr-1(gk448) on food L_2012_08_31__11_27_02__4,VC1024,pdr-1,gk448,1027915,2012-08-31 11:27,0.729368,0.692828,0.709623
pdr-1(gk448)) on food R_2012_08_31__14_38_34__12,VC1024,pdr-1,gk448,1026441,2012-08-31 14:38,0.697631,0.67549,0.704502
pdr-1(gk448) on food L_2012_08_30__11_03_52___1___1,VC1024,pdr-1,gk448,1024130,2012-08-30 11:03,0.68735,0.704035,0.68931
pdr-1(gk448) on food L_2012_08_30__12_03_34___3___3,VC1024,pdr-1,gk448,1031308,2012-08-30 12:03,0.681925,0.663505,0.687352
pdr-1(gk448) on food L_2012_08_30__13_01_46___5___5,VC1024,pdr-1,gk448,1006911,2012-08-30 13:01,0.65595,0.64282,0.679635
pdr-1(gk448) on food L_2012_08_30__14_59_45___1___9,VC1024,pdr-1,gk448,1017494,2012-08-30 14:59,0.70131,0.658691,0.733158
pdr-1(gk448) on food L_2012_08_31__10_25_45___6___2,VC1024,pdr-1,gk448,129553,2012-08-31 10:25,0.698744,0.695788,0.693444
pdr-1(gk448) on food L_2012_08_31__10_25_45___6___2,VC1024,pdr-1,gk448,1018545,2012-08-31 10:25,0.698744,0.695788,0.693444
pdr-1(gk448) on food L_2012_08_31__10_53_24___7___3,VC1024,pdr-1,gk448,1016795,2012-08-31 10:53,0.666412,0.649709,0.674021
pdr-1(gk448) on food L_2012_08_31__11_42_31___1___5,VC1024,pdr-1,gk448,1018847,2012-08-31 11:42,0.694073,0.69923,0.694618
pdr-1(gk448) on food L_2012_08_31__12_37_21___3___7,VC1024,pdr-1,gk448,1030036,2012-08-31 12:37,0.677217,0.681913,0.68858
pdr-1(gk448) on food L_2012_08_31__12_59_21___4___8,VC1024,pdr-1,gk448,1006272,2012-08-31 12:59,0.674229,0.687428,0.682644
pdr-1(gk448) on food L_2012_08_31__12_59_21___4___8,VC1024,pdr-1,gk448,130293,2012-08-31 12:59,0.674229,0.687428,0.682644
pdr-1(gk448) on food L_2012_08_31__13_28_32___5___9,VC1024,pdr-1,gk448,1033626,2012-08-31 13:28,0.679332,0.667566,0.682716
pdr-1(gk448) on food R_2012_08_30__12_31_30___4___4,VC1024,pdr-1,gk448,1006264,2012-08-30 12:31,0.632799,0.657886,0.652112
pdr-1(gk448) on food R_2012_08_30__13_28_24___6___6,VC1024,pdr-1,gk448,1021443,2012-08-30 13:28,0.659174,0.6803,0.66382
pdr-1(gk448) on food R_2012_08_30__13_28_24___6___6,VC1024,pdr-1,gk448,128367,2012-08-30 13:28,0.659174,0.6803,0.66382
pdr-1(gk448) on food R_2012_08_31__10_02_52___5___1,VC1024,pdr-1,gk448,1006915,2012-08-31 10:02,0.674985,0.675303,0.682026
pdr-1(gk448) on food L_2012_08_30__15_55_16___3___11,VC1024,pdr-1,gk448,1030954,2012-08-30 15:55,0.703012,0.679859,0.708643
pdr-1(gk448) on food L_2012_08_30__16_16_53___4___12,VC1024,pdr-1,gk448,1006262,2012-08-30 16:16,0.681638,0.69858,0.680808
pdr-1(gk448) on food R_2012_08_31__14_12_07___7___11,VC1024,pdr-1,gk448,1017779,2012-08-31 14:12,0.686759,0.672062,0.665679
pdr-17(gk448) on food L_2012_08_31__13_46_48___6___10,VC1024,pdr-1,gk448,1021453,2012-08-31 13:46,0.721902,0.728433,0.718054
nlp15 (ok1512) on food R_2009_06_09__11_30__5,VC1063,nlp-15,ok1512,1032365,2009-06-09 11:30,0.725245,0.731342,0.704353
nlp-15 (ok1512) on food L_2009_06_17__12_03__6,VC1063,nlp-15,ok1512,1032237,2009-06-17 12:03,0.706199,0.715686,0.651544
nlp-15 (ok1512) on food R_2009_06_18__12_48__7,VC1063,nlp-15,ok1512,1032093,2009-06-18 12:48,0.704087,0.70518,0.702299
nlp-15(ok1512) on food R_2009_06_15__12_11__15,VC1063,nlp-15,ok1512,1032425,2009-06-15 12:11,0.724282,0.725808,0.722105
nlp-15 (ok1512) on food L_2009_06_05__15_19__19,VC1063,nlp-15,ok1512,1032755,2009-06-05 15:19,0.723198,0.72092,0.738015
nlp-15 (ok1512) on food L_2009_06_09__16_31__17,VC1063,nlp-15,ok1512,1032705,2009-06-09 16:31,0.65918,0.701471,0.653235
nlp-15 (ok1512) on food L_2009_06_17__15_32__22,VC1063,nlp-15,ok1512,1032051,2009-06-17 15:32,0.739263,0.741722,0.733419
nlp-15 (ok1512) on food R_2009_06_17__13_12__14,VC1063,nlp-15,ok1512,1031951,2009-06-17 13:12,0.71696,0.712856,0.748117
nlp-15 (ok1512) on food R_2009_06_18__14_49__14,VC1063,nlp-15,ok1512,1031907,2009-06-18 14:49,0.708329,0.714607,0.70457
nlp-15 (ok1512) on food L_2009_06_09__11_29_40__5,VC1063,nlp-15,ok1512,1031819,2009-06-09 11:29,0.73575,0.745606,0.683459
nlp-15 (ok1512) on food L_2010_03_18__10_35_48__2,VC1063,nlp-15,ok1512,1022624,2010-03-18 10:35,0.722997,0.721645,0.723334
nlp-15 (ok1512) on food R_2009_06_15__10_54_34__7,VC1063,nlp-15,ok1512,1032466,2009-06-15 10:54,0.708868,0.707664,0.720063
nlp-15 (ok1512) on food R_2010_03_17__10_37_11__3,VC1063,nlp-15,ok1512,1025308,2010-03-17 10:37,0.702661,0.700431,0.715574
nlp-15 (ok1512) on food L_2009_06_09__12_27_26__12,VC1063,nlp-15,ok1512,1032171,2009-06-09 12:27,0.712898,0.727564,0.686944
nlp-15 (ok1512) on food R_2009_06_09__16_30_38__18,VC1063,nlp-15,ok1512,1032085,2009-06-09 16:30,0.708284,0.7138,0.694381
nlp-15 (ok1512) on food R_2009_06_15__12_11_10__15,VC1063,nlp-15,ok1512,1032551,2009-06-15 12:11,0.716958,0.716293,0.708704
nlp-15 (ok1512)  on food L_2009_06_15__16_03_44__25,VC1063,nlp-15,ok1512,1031911,2009-06-15 16:03,0.736311,0.736462,0.684968
nlp-15 (ok1512) on food R_2010_03_17__10_35___3___3,VC1063,nlp-15,ok1512,1026545,2010-03-17 10:35,0.69623,0.692567,0.686728
nlp-15 (ok1512) on food R_2010_03_18__10_33___3___2,VC1063,nlp-15,ok1512,1020759,2010-03-18 10:33,0.687309,0.68536,0.678587
nlp-15 (ok1512)I on food R_2010_03_12__12_24___3___8,VC1063,nlp-15,ok1512,1030197,2010-03-12 12:24,0.701325,0.704301,0.694643
nlp-15 (ok1512) on food L_2010_03_17__10_35_00___2___3,VC1063,nlp-15,ok1512,1026687,2010-03-17 10:35,0.729265,0.695931,0.739923
nlp-15 (ok1512) on food L_2010_03_18__10_33_28___2___2,VC1063,nlp-15,ok1512,1023764,2010-03-18 10:33,0.682808,0.693842,0.698457
nlp-15 (ok1512) on food L_2010_03_18__10_33_32___6___2,VC1063,nlp-15,ok1512,1005057,2010-03-18 10:33,0.695908,0.681562,0.679675
nlp-15 (ok1512) on food R_2010_03_17__10_35_03___6___3,VC1063,nlp-15,ok1512,1004947,2010-03-17 10:35,0.721225,0.715183,0.729092
nlp-15 (ok1512) on food R_2010_03_17__10_35_32___4___3,VC1063,nlp-15,ok1512,1008515,2010-03-17 10:35,0.692624,0.708637,0.713847
nlp-15 (ok1512) on food R_2010_03_17__10_36_26___8___2,VC1063,nlp-15,ok1512,1014373,2010-03-17 10:36,0.700477,0.701349,0.725453
nlp-15 (ok1512) on food R_2010_03_17__10_36_26___8___2,VC1063,nlp-15,ok1512,128479,2010-03-17 10:36,0.700477,0.701349,0.725453
nlp-15 (ok1512) on food R_2010_03_18__10_34_00___4___2,VC1063,nlp-15,ok1512,1027924,2010-03-18 10:34,0.71236,0.705883,0.705292
nlp-15 (ok1512) on food R_2010_03_18__10_34_55___8___2,VC1063,nlp-15,ok1512,1013491,2010-03-18 10:34,0.721749,0.69208,0.722
nlp-15 (ok1512) on food R_2010_03_18__10_35_16___7___2,VC1063,nlp-15,ok1512,1015729,2010-03-18 10:35,0.706409,0.709602,0.691698
nlp-15 (ok1512)I on food L_2010_03_12__12_23_11___1___8,VC1063,nlp-15,ok1512,128671,2010-03-12 12:23,0.659788,0.653204,0.687303
nlp-15 (ok1512)I on food L_2010_03_12__12_23_11___1___8,VC1063,nlp-15,ok1512,1031336,2010-03-12 12:23,0.659788,0.653204,0.687303
nlp-15 (ok1512)I on food L_2010_03_12__12_25_27___8___8,VC1063,nlp-15,ok1512,1015597,2010-03-12 12:25,0.704881,0.700887,0.695877
nlp-15 (ok1512)I on food L_2010_03_12__12_25_49___7___8,VC1063,nlp-15,ok1512,1027654,2010-03-12 12:25,0.679865,0.669019,0.7004
nlp-15 (ok1512)I on food L_2010_03_17__10_34_07___1___3,VC1063,nlp-15,ok1512,1026431,2010-03-17 10:34,0.692499,0.668148,0.693676
nlp-15 (ok1512)I on food R_2010_03_12__12_24_02___2___8,VC1063,nlp-15,ok1512,1028823,2010-03-12 12:24,0.670376,0.672805,0.669161
nlp-15 (ok1512)I on food R_2010_03_12__12_24_06___6___8,VC1063,nlp-15,ok1512,1004003,2010-03-12 12:24,0.684917,0.685328,0.695591
nlp-15 (ok1512)I on food R_2010_03_12__12_24_35___4___7,VC1063,nlp-15,ok1512,1031420,2010-03-12 12:24,0.656762,0.669637,0.679622
nlp-15 (ok1512)I on food R_2010_03_18__10_32_36___1___2,VC1063,nlp-15,ok1512,1026599,2010-03-18 10:32,0.711444,0.71205,0.702263
nca-1 (gk9) on food L_2011_10_06__16_02_31__9,VC12,unc-77,gk9,1019313,2011-10-06 16:02,0.68864,0.701123,0.679244
nca-1 (gk9) on food L_2011_10_06__16_02_31__9,VC12,unc-77,gk9,129269,2011-10-06 16:02,0.68864,0.701123,0.679244
nca-1 (gk9) on food L_2011_10_13__13_04_35__6,VC12,unc-77,gk9,1014988,2011-10-13 13:04,0.635589,0.668705,0.655939
nca-1 (gk9) on food R_2011_10_04__16_05_30__6,VC12,unc-77,gk9,1015521,2011-10-04 16:05,0.671871,0.674403,0.654923
nca-1 (gk9) on food R_2011_10_04__13_18___3___4,VC12,unc-77,gk9,1021143,2011-10-04 13:18,0.652692,0.644081,0.647151
nca-1 (gk9) on food R_2011_10_04__15_42___4___5,VC12,unc-77,gk9,1007457,2011-10-04 15:42,0.673686,0.702236,0.665289
nca-1 (gk9) on food R_2011_10_13__13_23___4___6,VC12,unc-77,gk9,1008177,2011-10-13 13:23,0.685441,0.69408,0.684474
nca-1 (gk9) on food R_2011_10_13__14_56___3___7,VC12,unc-77,gk9,1025102,2011-10-13 14:56,0.674567,0.692041,0.681553
C11D2.6 (gk9)IV on food L_2011_08_25__12_43_03__5,VC12,unc-77,gk9,129703,2011-08-25 12:43,0.70078,0.714616,0.708914
C11D2.6 (gk9)IV on food L_2011_08_25__12_43_03__5,VC12,unc-77,gk9,1020379,2011-08-25 12:43,0.70078,0.714616,0.708914
C11D2.6 (gk9)IV on food L_2011_09_02__15_52_16__3,VC12,unc-77,gk9,1018387,2011-09-02 15:52,0.697383,0.702989,0.69254
C11D2.6 (gk9)IV on food R_2011_08_31__12_52_47__5,VC12,unc-77,gk9,1015782,2011-08-31 12:52,0.721544,0.71557,0.725747
CIID2.2 (gk9)IV on food L_2011_08_04__10_33_17__1,VC12,unc-77,gk9,1015827,2011-08-04 10:33,0.696013,0.678628,0.697571
CIID2.2 (gk9)IV on food L_2011_08_04__10_33_17__1,VC12,unc-77,gk9,129235,2011-08-04 10:33,0.696013,0.678628,0.697571
nca-1 (gk9)IV on food L_2011_10_06__13_15___4___8,VC12,unc-77,gk9,1007589,2011-10-06 13:15,0.659874,0.665557,0.674628
nca-1 (gk9)IV on food R_2011_10_06__12_51___3___7,VC12,unc-77,gk9,130053,2011-10-06 12:51,0.658674,0.668341,0.64804
nca-1 (gk9)IV on food R_2011_10_06__12_51___3___7,VC12,unc-77,gk9,1028739,2011-10-06 12:51,0.658674,0.668341,0.64804
nca-1 (gk9) on food L_2011_10_04__12_19_12___7___1,VC12,unc-77,gk9,1014667,2011-10-04 12:19,0.674432,0.711936,0.676205
nca-1 (gk9) on food L_2011_10_04__12_39_02___8___2,VC12,unc-77,gk9,1023766,2011-10-04 12:39,0.664309,0.661735,0.680388
nca-1 (gk9) on food L_2011_10_04__12_54_34___2___3,VC12,unc-77,gk9,1021127,2011-10-04 12:54,0.64345,0.662865,0.658967
nca-1 (gk9) on food L_2011_10_06__10_52_31___6___1,VC12,unc-77,gk9,1003571,2011-10-06 10:52,0.696597,0.697827,0.6841
nca-1 (gk9) on food L_2011_10_06__12_09_55___1___5,VC12,unc-77,gk9,1022508,2011-10-06 12:09,0.677059,0.669216,0.694171
nca-1 (gk9) on food L_2011_10_13__12_16_45___7___3,VC12,unc-77,gk9,1014675,2011-10-13 12:16,0.687433,0.663294,0.678368
nca-1 (gk9) on food L_2011_10_13__15_15_42___2___8,VC12,unc-77,gk9,1021193,2011-10-13 15:15,0.747397,0.688253,0.722028
nca-1 (gk9) on food L_2011_10_13__15_15_42___2___8,VC12,unc-77,gk9,128963,2011-10-13 15:15,0.747397,0.688253,0.722028
nca-1 (gk9) on food R_2011_10_04__16_25_24___6___7,VC12,unc-77,gk9,1003409,2011-10-04 16:25,0.718072,0.720938,0.707473
nca-1 (gk9) on food R_2011_10_06__12_32_52___2___1,VC12,unc-77,gk9,1020012,2011-10-06 12:32,0.69024,0.688077,0.680839
nca-1 (gk9) on food R_2011_10_13__11_55_17___8___2,VC12,unc-77,gk9,1023776,2011-10-13 11:55,0.616912,0.680627,0.683718
nca-1 (gk9) on food R_2011_10_13__12_33_33___6___4,VC12,unc-77,gk9,1004155,2011-10-13 12:33,0.691571,0.673298,0.676656
nca-1 (gk9) on food R_2011_10_13__12_58_49___6___5,VC12,unc-77,gk9,1004157,2011-10-13 12:58,0.618663,0.583499,0.65427
nca-1 (gk9) on food R_2011_10_13__15_46_39___1___9,VC12,unc-77,gk9,1026659,2011-10-13 15:46,0.684799,0.668387,0.697889
C11D2.6 (gk9)IV on food L_2011_08_25__12_20___4___4,VC12,unc-77,gk9,1025520,2011-08-25 12:20,0.685397,0.682379,0.698633
C11D2.6 (gk9)IV on food L_2011_08_31__12_09___3___3,VC12,unc-77,gk9,1030323,2011-08-31 12:09,0.67905,0.721277,0.706844
C11D2.6 (gk9)IV on food L_2011_09_02__15_29___4___2,VC12,unc-77,gk9,1007365,2011-09-02 15:29,0.668003,0.66358,0.667137
C11D2.6 (gk9)IV on food R_2011_09_02__15_28___3___2,VC12,unc-77,gk9,1022851,2011-09-02 15:28,0.704355,0.701786,0.708057
CIID2.6 (gk9)IV on food R_2011_08_04__12_28___3___7,VC12,unc-77,gk9,1019467,2011-08-04 12:28,0.715441,0.716879,0.695335
CIID2.6 (gk9)IV on food R_2011_08_04__12_51___4___8,VC12,unc-77,gk9,1007441,2011-08-04 12:51,0.656681,0.682566,0.663478
C11D2.6 (gk29)IV on food R_2011_08_31__12_29___4___4,VC12,unc-77,gk9,1026031,2011-08-31 12:29,0.569495,0.66849,0.587999
nca-1 (gk9)IV on food L_2011_10_06__11_16_50___7___2,VC12,unc-77,gk9,1015577,2011-10-06 11:16,0.677538,0.692739,0.679445
nca-1 (gk9)IV on food R_2011_10_06__11_36_42___8___3,VC12,unc-77,gk9,1031718,2011-10-06 11:36,0.682992,0.681845,0.68256
C11D2.6 (gk9)IVon food L_2011_08_04__12_09_28___2___6,VC12,unc-77,gk9,130359,2011-08-04 12:09,0.689738,0.685369,0.683493
C11D2.6 (gk9)IVon food L_2011_08_04__12_09_28___2___6,VC12,unc-77,gk9,1014636,2011-08-04 12:09,0.689738,0.685369,0.683493
C11D2.6 (gk9)V on food R_2012_03_15__09_33_23___2___1,VC12,unc-77,gk9,1020038,2012-03-15 09:33,0.72862,0.735984,0.696896
C11D2.6 (gk9)IV on food L_2011_08_25__11_39_06___2___2,VC12,unc-77,gk9,1016099,2011-08-25 11:39,0.712748,0.716685,0.702979
C11D2.6 (gk9)IV on food L_2011_08_25__13_00_29___6___6,VC12,unc-77,gk9,1005934,2011-08-25 13:00,0.663943,0.715011,0.717024
C11D2.6 (gk9)IV on food L_2011_08_25__15_00_38___6___7,VC12,unc-77,gk9,1005936,2011-08-25 15:00,0.641639,0.647683,0.688952
C11D2.6 (gk9)IV on food L_2011_08_25__15_24_03___8___8,VC12,unc-77,gk9,1026521,2011-08-25 15:24,0.724837,0.724003,0.734814
C11D2.6 (gk9)IV on food L_2011_08_31__11_27_30___1___1,VC12,unc-77,gk9,1026567,2011-08-31 11:27,0.632448,0.658596,0.611503
C11D2.6 (gk9)IV on food L_2011_08_31__11_49_06___2___2,VC12,unc-77,gk9,1026495,2011-08-31 11:49,0.627458,0.671718,0.637802
C11D2.6 (gk9)IV on food L_2011_08_31__15_32_42___8___8,VC12,unc-77,gk9,1011778,2011-08-31 15:32,0.613636,0.657639,0.694834
C11D2.6 (gk9)IV on food L_2011_09_02__15_10_30___6___1,VC12,unc-77,gk9,1003326,2011-09-02 15:10,0.667885,0.662498,0.654394
C11D2.6 (gk9)IV on food L_2011_09_02__15_13_22___8___1,VC12,unc-77,gk9,1022408,2011-09-02 15:13,0.690317,0.689597,0.680216
C11D2.6 (gk9)IV on food L_2011_09_02__15_14_08___7___1,VC12,unc-77,gk9,1014415,2011-09-02 15:14,0.668982,0.686781,0.668266
C11D2.6 (gk9)IV on food L_2011_09_02__15_28_34___2___2,VC12,unc-77,gk9,1018603,2011-09-02 15:28,0.695166,0.697879,0.687691
C11D2.6 (gk9)IV on food L_2011_09_02__15_28_34___2___2,VC12,unc-77,gk9,129527,2011-09-02 15:28,0.695166,0.697879,0.687691
C11D2.6 (gk9)IV on food L_2012_03_15__09_53_44___3___2,VC12,unc-77,gk9,129107,2012-03-15 09:53,0.704605,0.700181,0.721577
C11D2.6 (gk9)IV on food L_2012_03_15__09_53_44___3___2,VC12,unc-77,gk9,1031320,2012-03-15 09:53,0.704605,0.700181,0.721577
C11D2.6 (gk9)IV on food L_2012_03_15__11_18_30___7___6,VC12,unc-77,gk9,1018430,2012-03-15 11:18,0.65035,0.665473,0.646518
C11D2.6 (gk9)IV on food L_2012_03_15__11_53_40___1___8,VC12,unc-77,gk9,1003277,2012-03-15 11:53,0.70694,0.718967,0.695689
C11D2.6 (gk9)IV on food R_2011_08_25__11_17_45___1___1,VC12,unc-77,gk9,1019834,2011-08-25 11:17,0.612499,0.658285,0.66509
C11D2.6 (gk9)IV on food R_2011_08_31__13_17_34___6___6,VC12,unc-77,gk9,1006172,2011-08-31 13:17,0.739647,0.710805,0.723233
C11D2.6 (gk9)IV on food R_2011_09_02__15_46_50___1___3,VC12,unc-77,gk9,128621,2011-09-02 15:46,0.669894,0.667145,0.659163
C11D2.6 (gk9)IV on food R_2011_09_02__15_46_50___1___3,VC12,unc-77,gk9,1019882,2011-09-02 15:46,0.669894,0.667145,0.659163
C11D2.6 (gk9)IV on food R_2012_03_15__10_14_09___4___3,VC12,unc-77,gk9,1008339,2012-03-15 10:14,0.731315,0.731908,0.724478
C11D2.6 (gk9)IV on food R_2012_03_15__10_38_30___5___4,VC12,unc-77,gk9,1019539,2012-03-15 10:38,0.691955,0.689546,0.693125
C11D2.6 (gk9)IV on food R_2012_03_15__11_38_57___8___7,VC12,unc-77,gk9,1030172,2012-03-15 11:38,0.737802,0.740748,0.719478
CD112.6 (gk9)IV on food L_2012_03_15__10_55_12___6___5,VC12,unc-77,gk9,1004303,2012-03-15 10:55,0.732835,0.738481,0.709122
CIID2.2 (gk9)IV on food R_2011_08_04__10_50_01___6___2,VC12,unc-77,gk9,1003397,2011-08-04 10:50,0.68302,0.685617,0.690631
CIID2.6 (gk9)IV on food L_2011_08_04__11_33_33___8___4,VC12,unc-77,gk9,1013389,2011-08-04 11:33,0.623399,0.688724,0.648685
CIID2.6 (gk9)IV on food L_2011_08_04__11_48_32___1___4,VC12,unc-77,gk9,1018865,2011-08-04 11:48,0.65414,0.678201,0.659783
CIID2.6 (gk9)IV on food R_2011_08_04__11_14_56___7___3,VC12,unc-77,gk9,1013015,2011-08-04 11:14,0.682462,0.695181,0.714357
ins-18 (ok1672)I on food L_2011_05_19__13_03_27__7,VC1218,ins-18,ok1672,1023537,2011-05-19 13:03,0.651597,0.653205,0.645365
ins-18 (ok1672)I on food L_2011_05_24__12_23_34__4,VC1218,ins-18,ok1672,1025516,2011-05-24 12:23,0.69001,0.697092,0.666546
ins-18 (ok1672)I on food L_2011_05_17__10_49___3___1,VC1218,ins-18,ok1672,1023315,2011-05-17 10:49,0.702131,0.697276,0.714828
ins-18 (ok1672)I on food L_2011_05_19__11_22___3___2,VC1218,ins-18,ok1672,1029778,2011-05-19 11:22,0.708637,0.694655,0.72475
ins-18 (ok1672)I on food L_2011_05_24__13_18___3___6,VC1218,ins-18,ok1672,1027866,2011-05-24 13:18,0.679261,0.696002,0.669448
ins-18 (ok1672)I on food R_2011_05_17__11_10___3___2,VC1218,ins-18,ok1672,1033827,2011-05-17 11:10,0.689695,0.69021,0.702546
ins-18 (ok1672)I on food R_2011_05_19__11_41___3___3,VC1218,ins-18,ok1672,1008724,2011-05-19 11:41,0.640921,0.669454,0.646575
ins-18 (ok1672)I on food R_2011_05_24__15_20___3___8,VC1218,ins-18,ok1672,1025907,2011-05-24 15:20,0.702615,0.656322,0.681194
Ins-18 (ok1672) on food R_2011_06_07__11_02_06___8___2,VC1218,ins-18,ok1672,1019303,2011-06-07 11:02,0.668725,0.650729,0.656386
ins-18 (ok1672)I on food L_2011_05_17__11_55_43___7___4,VC1218,ins-18,ok1672,1015841,2011-05-17 11:55,0.687947,0.686964,0.690368
ins-18 (ok1672)I on food L_2011_05_17__11_55_43___7___4,VC1218,ins-18,ok1672,128571,2011-05-17 11:55,0.687947,0.686964,0.690368
ins-18 (ok1672)I on food L_2011_05_19__11_03_44___2___1,VC1218,ins-18,ok1672,1024168,2011-05-19 11:03,0.697447,0.694196,0.701829
ins-18 (ok1672)I on food L_2011_05_19__12_41_30___6___6,VC1218,ins-18,ok1672,1005308,2011-05-19 12:41,0.623244,0.69757,0.676695
ins-18 (ok1672)I on food L_2011_05_24__11_21_59___8___1,VC1218,ins-18,ok1672,1022588,2011-05-24 11:21,0.672845,0.681933,0.665962
ins-18 (ok1672)I on food L_2011_05_24__12_38_56___1___5,VC1218,ins-18,ok1672,1022001,2011-05-24 12:38,0.628851,0.715274,0.656883
ins-18 (ok1672)I on food L_2011_05_24__13_00_01___2___6,VC1218,ins-18,ok1672,1024332,2011-05-24 13:00,0.682649,0.696848,0.671229
ins-18 (ok1672)I on food R_2011_05_17__11_33_24___8___3,VC1218,ins-18,ok1672,1022306,2011-05-17 11:33,0.64517,0.650998,0.663663
ins-18 (ok1672)I on food R_2011_05_17__12_11_24___6___5,VC1218,ins-18,ok1672,1004973,2011-05-17 12:11,0.697687,0.694893,0.709041
ins-18 (ok1672)I on food R_2011_05_17__12_50_23___1___7,VC1218,ins-18,ok1672,1023778,2011-05-17 12:50,0.638458,0.640121,0.641751
ins-18 (ok1672)I on food R_2011_05_17__13_15_24___2___8,VC1218,ins-18,ok1672,1022602,2011-05-17 13:15,0.682159,0.680493,0.697582
ins-18 (ok1672)I on food R_2011_05_19__12_02_12___8___4,VC1218,ins-18,ok1672,1021837,2011-05-19 12:02,0.718665,0.721002,0.699867
ins-18 (ok1672)I on food R_2011_05_19__12_23_48___7___5,VC1218,ins-18,ok1672,1013735,2011-05-19 12:23,0.660945,0.656522,0.669241
ins-18 (ok1672)I on food R_2011_05_24__11_45_44___7___2,VC1218,ins-18,ok1672,1019423,2011-05-24 11:45,0.669444,0.661269,0.719794
ins-18 (ok1672)I on food R_2011_05_24__12_01_14___6___3,VC1218,ins-18,ok1672,1005826,2011-05-24 12:01,0.691882,0.694743,0.692069
ins-18 (ok1672)I on food R_2011_05_19__16_19_47___1___11,VC1218,ins-18,ok1672,129821,2011-05-19 16:19,0.66497,0.675184,0.665631
ins-18 (ok1672)I on food R_2011_05_19__16_19_47___1___11,VC1218,ins-18,ok1672,1021109,2011-05-19 16:19,0.66497,0.675184,0.665631
T14B1.1 (ok1702) on food L_2011_09_06__13_13_06__5,VC1243,T14B1.1,ok1702,1016048,2011-09-06 13:13,0.654801,0.61419,0.62986
T14B1.1 (ok1702) on food R_2011_08_11__12_43_23__9,VC1243,T14B1.1,ok1702,1019577,2011-08-11 12:43,0.7338,0.70101,0.736887
T14B1.1 (ok1702) on food L_2011_08_11__12_00___3___7,VC1243,T14B1.1,ok1702,1030659,2011-08-11 12:00,0.691281,0.692148,0.702099
T14B1.1 (ok1702) on food R_2011_09_06__12_29___3___3,VC1243,T14B1.1,ok1702,1029174,2011-09-06 12:29,0.69385,0.685607,0.704781
T14B1.1 (ok1702) on food R_2011_09_06__12_49___4___4,VC1243,T14B1.1,ok1702,1029360,2011-09-06 12:49,0.714326,0.701083,0.716535
T14B1.1 (ok1702) on food R_2011_09_13__13_19___3___7,VC1243,T14B1.1,ok1702,1030439,2011-09-13 13:19,0.664699,0.688056,0.687687
T14B1.1 (ok1702) on food R_2011_09_13__13_38___4___8,VC1243,T14B1.1,ok1702,1008161,2011-09-13 13:38,0.703951,0.694269,0.703155
T41B1.1 (ok1702) on food L_2011_08_11__12_20___4___8,VC1243,T14B1.1,ok1702,1007986,2011-08-11 12:20,0.704753,0.700796,0.723575
T14B1.1 (ok1702) on food L_2011_08_11__10_23_59___7___2,VC1243,T14B1.1,ok1702,1021303,2011-08-11 10:23,0.689337,0.698146,0.683355
T14B1.1 (ok1702) on food L_2011_08_11__11_41_12___2___6,VC1243,T14B1.1,ok1702,1033646,2011-08-11 11:41,0.659491,0.675981,0.684904
T14B1.1 (ok1702) on food L_2011_09_06__11_47_39___1___1,VC1243,T14B1.1,ok1702,1023105,2011-09-06 11:47,0.706987,0.706037,0.693198
